text,label
我最近关节一直很疼。我的脖子一直很僵硬，我很难移动它。我的关节一直在肿胀，我很难在不感到僵硬的情况下四处走动。走路也很痛苦。,13
我一直感到脖子僵硬，关节也变大了。我很难移动，走路也是一个挑战。,13
肌肉无力，颈部僵硬，关节肿胀，运动僵硬,13
我的关节和肌肉一直很疼。我的脖子僵硬，走动困难。当我试图驾驶我的车时，我也很疼。,13
我一直感到颈部肌肉无力和僵硬，关节肿胀。这让我很难在不感到僵硬和不舒服的情况下四处走动。,13
我最近颈部肌肉僵硬无力。由于关节僵硬，我跑步和走路都有困难。,13
我最近颈部肌肉僵硬无力。我的关节长了，走路很难不僵硬。走路一直非常不舒服。,13
我的关节一直很疼，很难走动。我也一直感到很累很虚弱。,13
我肌肉无力，脖子僵硬。我的关节肿了，这使我很难走路而不感到僵硬。走路也不舒服。,13
我的关节最近一直很疼。我走动有很多困难，走路真的很痛。,13
我一直感觉僵硬，脖子僵硬，关节肿胀，肌肉无力。我走路也觉得不舒服。,13
我的关节一直很疼，尤其是膝盖和臀部。我的脖子和肩膀也很僵硬。我走路和做其他活动都有困难，而我以前可以毫无痛苦地做这些活动。,13
我最近感觉肌肉很虚弱，脖子也很僵硬。我的关节肿了，很难走动。走路也很辛苦。,13
我肌肉无力，脖子僵硬。我的关节肿了，很难走动。走路不舒服。,13
我的关节一直很疼，尤其是膝盖和臀部。我很难走动，我总是感觉僵硬。因为疼痛，我也一直很难入睡。,13
我最近颈部肌肉僵硬无力。我的关节已经僵硬了，所以我很难不僵硬地跑步。走路也一直不舒服。,13
我的关节一直很疼，尤其是脖子和肩膀。很难走动，我总是感觉僵硬。因为疼痛，我也一直失眠。,13
我的关节一直很疼，尤其是膝盖和手。我也一直感觉很僵硬，关节也肿了。我走路和做其他平时做的活动都有困难。,13
我脖子很疼，肌肉也很无力。我的关节肿了，走路很僵硬。走路也很不舒服。,13
我最近颈部肌肉僵硬无力。我的关节变得僵硬了，我很难不僵硬地跑步。走路也很不舒服。,13
我的颈部肌肉最近又紧又弱。我跑步和走路也有困难，因为我的关节僵硬。,13
我的关节一直很疼，脖子也很紧。我很难在不僵硬的情况下四处走动，走路真的很痛。,13
我的关节一直很疼，而且都肿了。因为僵硬，我也很难走动。,13
我一直感到脖子僵硬，关节肿胀。我走路的时候也一直很疼。,13
我的关节一直很疼，尤其是膝盖和臀部。我也一直感觉很僵硬，很难走动。,13
我肌肉无力，脖子僵硬，关节肿胀。我不能很好地走动，走路真的很痛苦。,13
我的脖子真的很僵硬，肌肉也很无力。我的关节肿了，我很难不僵硬地移动。走路也不愉快。,13
我最近一直感到颈部肌肉无力和僵硬。我的关节肿了，很难在不僵硬的情况下四处走动。走路也很痛苦。,13
我一直觉得肌肉很虚弱，脖子也很僵硬。我的关节一直在肿胀，我很难在不感到僵硬的情况下四处走动。走路也很痛苦。,13
我肌肉无力，脖子紧绷。我的关节肿了，动起来也疼。,13
瘙痒、呕吐、乏力、体重减轻、高烧、皮肤发黄、尿黑、腹痛,14
我最近感觉很不舒服。我一直在呕吐，发高烧。我也瘦了很多，皮肤也变黄了。我一直感觉很累，一直腹痛。,14
我一直在减肥，感觉真的很累。我的皮肤变黄了，还发烧了。我的尿是黑色的，我一直胃痛。,14
我最近感觉很不舒服。我一直在呕吐，发高烧。我的皮肤变黄了，尿也变黑了。我也一直感到腹痛。我担心我可能有什么严重的事情。,14
我一直感觉很不舒服。我一直在呕吐，发高烧。我的皮肤变黄了，尿也变黑了。我也一直感到腹痛。,14
瘙痒、呕吐、乏力、高烧、皮肤发黄、尿黑、腹痛,14
我一直觉得胃很痒很恶心。我瘦了很多，累坏了。我皮肤发黄，还发烧了。我的尿液是黑色的，我一直胃痛。,14
瘙痒、呕吐、乏力、体重减轻、高烧、皮肤发黄、腹痛,14
我一直感觉很不舒服，很累。我瘦了，还发烧了。我的尿液是黑色的，我的皮肤是黄色的。我也一直胃痛。,14
我一直在减肥，感觉真的很累，还吐了很多。我的皮肤变黄了，还发烧了。我的尿是黑色的，我一直胃痛。,14
瘙痒、呕吐、乏力、体重减轻、皮肤发黄、尿黑、腹痛,14
瘙痒、乏力、体重减轻、高烧、皮肤发黄、尿黑、腹痛,14
我一直在减肥，感觉胃不舒服。我皮肤发黄，发烧了。我的尿是黑色的，我的胃很痛。,14
这几天我一直觉得很不舒服。我一直在呕吐，没有力气，体重也瘦了很多。我的皮肤变黄了，尿也变黑了。我也一直腹痛。,14
我一直感觉很不舒服。我一直在呕吐，没有力气，体重也下降了。我的皮肤是黄色的，我的尿液是黑色的。我也一直腹痛。,14
我一直感到发痒、头晕、疲惫不堪。我瘦了，还发烧了。我的尿液是黑色的，我的皮肤变黄了。我也会胃痛。,14
我一直有可怕的瘙痒和恶心。我瘦了，真的累坏了。我皮肤发黄，还发烧了。我的尿液是黑色的，我有胃痛。,14
瘙痒、呕吐、体重减轻、高烧、皮肤发黄、尿黑、腹痛,14
瘙痒、呕吐、乏力、体重减轻、高烧、尿黑、腹痛,14
我一直感觉很不舒服。我一直在呕吐，发高烧。我的皮肤变黄了，尿也变黑了。我也有腹痛。,14
我最近感觉很不舒服。我一直在呕吐，一直很累，体重也瘦了很多。我的皮肤变黄了，尿也变黑了。我也一直腹痛。,14
我一直感觉很不舒服。我发烧了，体重一直在下降，我一直觉得很累。我的皮肤和尿液都变黄了，而且我一直胃痛。,14
我一直觉得很痒，胃不舒服，很累。我也发烧了，体重也减轻了。我的皮肤和尿液都变黄了，我的胃也疼。,14
我一直很痒、恶心和疲劳。我也一直在发烧，体重在下降。我的尿是黑色的，我还长了黄色的皮疹。我的胃也疼。,14
我一直感觉很不舒服。我发烧了，瘦了，真的很累。我的皮肤和尿液都变黄了。我也一直胃痛。,14
我一直感觉很不舒服，很累。我瘦了，还发烧了。我的尿液是黑色的，我的皮肤是黄色的。我也有胃痛。,14
瘙痒、呕吐、乏力、体重减轻、高烧、皮肤发黄、尿黑,14
我最近感觉很不舒服。我一直很痒、呕吐和疲劳。我也瘦了很多，还发高烧。我的皮肤变黄了，尿也变黑了。我也一直有些腹痛。,14
我一直感觉很不舒服。我瘦了，发烧了，好累。我的皮肤是黄色的，我的尿液是黑色的。我也一直胃痛。,14
呕吐、乏力、体重减轻、高烧、皮肤发黄、尿黑、腹痛,14
我一直在呕吐和胃痛。我也瘦了，真的累坏了。我发高烧，皮肤发黄。,14
我一直感到很累，胃也不舒服。我也一直在减肥，还发烧。我的尿真的很黑，皮肤也很黄。我也一直胃痛。,14
我一直感到发痒、头晕、疲惫不堪。我瘦了，还发烧了。我的尿液是黑色的，我的皮肤变黄了。我也有胃痛。,14
我一直感觉很不舒服。我一直在呕吐，发烧，全身发痒。我的皮肤变黄了，尿也变黑了。我也一直腹痛。,14
我最近感觉很不舒服。我一直在呕吐，浑身发痒。我也瘦了很多，真的累坏了。我的皮肤变黄了，还发烧了。我的胃也一直在疼。,14
我最近感觉很不舒服。我一直有严重的瘙痒、呕吐和疲劳。我也瘦了，还发高烧。我的皮肤变黄了，尿也变黑了。我也感到腹痛。,14
我全身一直很痒。我也一直在呕吐，感觉很累。我瘦了很多，还发高烧。我的皮肤变黄了，尿也变黑了。我也一直腹痛。,14
我一直感到很累，胃也不舒服。我也一直在减肥，还发烧。我的尿液是黑色的，我的皮肤变黄了。我也一直胃痛。,14
我得了重感冒。我鼻塞，眼睛红红的，水汪汪的，呼吸困难。我胸口疼，肌肉酸痛。我什么都闻不到。,15
持续打喷嚏、寒战、乏力、咳嗽、高烧、头痛、淋巴结肿大、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,15
我已经咳嗽和打喷嚏好几天了。我鼻塞，脸疼。我一直咳痰，胸口疼。我什么都闻不到，肌肉也疼。,15
持续打喷嚏、寒战、乏力、咳嗽、高烧、头痛、淋巴结肿大、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,15
寒战、乏力、咳嗽、高热、头痛、淋巴结肿大、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,15
我的鼻子总是又闷又充血，眼睛总是又红又痒。我感到不适和疲劳，我一直咳出这种黏糊糊的东西。我喉咙发痒，发炎，脖子上的淋巴结肿大。,15
持续打喷嚏、寒战、乏力、高热、头痛、淋巴结肿大、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,15
持续打喷嚏、寒战、乏力、咳嗽、高烧、头痛、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,15
我一直在打喷嚏，我真的很累。我喉咙疼，鼻子和喉咙里有很多粘液。我的脖子也肿了。,15
我感觉好像要感冒了。我脖子肿了，累死了。我喉咙发痒，眼睛火红。我的鼻子真的堵塞了，我正在经历面部压力。我胸口疼，什么也闻不到。,15
我感到虚弱，淋巴结肿大。我眼睛发烫，喉咙痛。我的鼻窦充血，鼻塞。我什么都闻不到，胸口疼。,15
持续打喷嚏、寒战、乏力、咳嗽、头痛、淋巴结肿大、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,15
我经常打喷嚏，还流鼻涕。我也感到很累很痛，而且一直在咳嗽。我的高烧也挺高的。,15
我一直在打喷嚏，眼睛也在不停地流泪。我鼻塞，呼吸困难。我一直很累，一直咳出很多痰。我的淋巴结也肿了。,15
持续打喷嚏、乏力、咳嗽、高烧、头痛、淋巴结肿大、身体不适、痰多、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,15
我经常打喷嚏，还流鼻涕。我也真的很累，头疼。我想我也发烧了。,15
我一直觉得很累，很不舒服。我的喉咙真的很痛，我一直在咳嗽。我的鼻子真的很闷，鼻窦压力很大。我觉得真的很痛苦，很疲惫。,15
持续打喷嚏、寒战、咳嗽、高热、头痛、淋巴结肿大、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,15
持续打喷嚏、寒战、乏力、咳嗽、高烧、淋巴结肿大、身体不适、痰多、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,15
我一直觉得很累，很不舒服。我流鼻涕，还经常打喷嚏。我头疼，感觉没力气了。我还发烧，感觉像是在发烧。,15
我一直感到非常疲惫和虚弱。我喉咙痛，咳嗽得很厉害。我也有很多寒战和高烧。,15
我一直感到非常疲惫和虚弱。我的喉咙真的很痛，我一直在咳嗽。我也一直觉得很冷，还发烧。,15
我已经咳嗽好几天了。我鼻塞，脸疼。我一直在咳痰，咳嗽起来很疼。我什么都闻不到，肌肉也疼。,15
我一直在打喷嚏，感觉真的很累。我鼻子和喉咙里有很多黏糊糊的东西，喉咙疼。我的脖子也感觉肿了。,15
我一直感到非常疲惫和虚弱。我喉咙痛，一直在咳嗽。我也一直在发冷和发烧。,15
我得了重感冒。我的鼻窦充血，眼睛发红。我感到又累又累。我喉咙里有很多痰，淋巴结都肿了。呼吸困难。,15
我一直咳嗽得很厉害，而且冻僵了。我的鼻子被塞住了，脸也疼。我也一直在咳嗽一些讨厌的东西，我的胸部疼，我的肌肉疼。我什么都闻不到。,15
我患重感冒好几天了。我一直咳痰，胸口疼。我什么都闻不到，肌肉酸痛。,15
我得了重感冒。我不停地咳嗽，鼻窦都堵塞了。我有很多粘液，胸口疼。我什么都闻不到，肌肉也很酸痛。,15
我最近感觉很疲惫。我的鼻窦堵塞，眼睛发红。我喉咙发痒，一直咳出很多痰。我也有一些肿大的淋巴结。,15
我最近感觉很不舒服。我的眼睛又红又湿润，我的鼻窦一直有这种压力，不会消失。我总是感觉很累，呼吸也很困难。我的喉咙里也有很多黏糊糊的东西，我的淋巴结也肿了。,15
我最近感觉很不舒服。我流鼻涕，发烧，还经常咳嗽。我也真的很累，我不想吃太多。,15
普通感冒的症状通常在接触感冒病毒后一到三天出现。体征和症状因人而异，可能包括：流鼻涕或鼻塞喉咙痛咳嗽充血轻微身体疼痛或轻度头痛打喷嚏低烧通常感觉不适鼻子里的分泌物开始时可能是清澈的，随着普通感冒的发展，会变得更稠、黄色或绿色。这通常并不意味着你有细菌感染。,15
我最近感觉很疲惫，而且我似乎无法摆脱这种感冒。我总是流鼻涕，咳出这么多黏糊糊的东西。我喉咙痛，头疼。我也感到很累很痛。,15
我最近感觉很不舒服。我经常打喷嚏，还流鼻涕。我的喉咙也很痒，我一直感觉很累。,15
我眼睛红红的，水汪汪的，鼻窦紧绷。我呼吸困难，我很累。我的淋巴结肿了，喉咙里有很多粘液。,15
我已经流鼻涕和打喷嚏好几天了。我的眼睛也又红又烦躁。我一直咳嗽得很厉害，胸口很紧。我什么都闻不到，肌肉也疼。,15
我得了重感冒。我经常打喷嚏，喉咙痛。我的鼻子和喉咙里也有很多粘液。我脖子有点肿，吞咽的时候很疼。,15
我一直咳嗽得很厉害，呼吸困难。我喉咙疼，感觉胸口有很多痰。我一直流鼻涕，感觉很闷。,15
我累了，脖子也肿了。我的眼睛布满血丝，喉咙发痒。我的鼻子被塞住了，我的脸感觉受到了压力。我什么都闻不到，胸口疼。,15
我流鼻涕，喉咙痛。我一直咳嗽得很厉害，胸口很紧。我感到又累又疼，而且我没有嗅觉。,15
我一直感到很累，很恶心。我咳嗽得很厉害，喉咙也很痛。我的鼻窦压力很大，鼻子也不通气。我真的感到恶心和疲惫。,15
我最近感觉很疲惫。我呼吸一直很困难，而且一直流鼻涕。我也有很多喉咙粘液，我的淋巴结发炎。,15
我已经打喷嚏和咳嗽好几天了。我也感到很累很虚弱。我发高烧了。,15
我得了重感冒。我咳嗽得厉害，鼻窦完全堵塞了。我什么都闻不到，胸口疼。我的肌肉也很疼。,15
我一直觉得很累，很不舒服。我咳嗽得很厉害，喉咙痛。我一直在发抖，还发烧。我只是觉得很累。,15
我打喷嚏，流鼻涕。我感到筋疲力尽，头疼。我发烧了。,15
我已经流鼻涕和喉咙痛好几天了。我也觉得我发烧了，身体也疼。,15
我一直感觉很不舒服。我流鼻涕和很多鼻塞。我一直咳嗽得很厉害，而且胸痛得很厉害。我发高烧了，一直感到很疼。,15
我一直觉得很累，很不舒服。我一直在打喷嚏，而且我似乎不能暖和起来。我头疼，感觉好像发烧了。,15
呕吐、头痛、身体一侧无力、感觉器官改变,16
呕吐、头痛、感觉器官改变,16
呕吐，身体一侧无力，感觉器官改变,16
呕吐、头痛、身体一侧无力,16
头痛，一侧身体无力，感觉器官改变,16
关节痛、呕吐、乏力、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,17
关节痛、呕吐、乏力、高热、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,17
关节痛、呕吐、高热、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,17
关节痛、呕吐、乏力、高烧、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,17
关节痛、呕吐、乏力、高热、皮肤发黄、尿黑、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,17
呕吐、乏力、高热、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,17
关节痛、呕吐、乏力、高烧、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、昏迷、胃出血,17
关节痛、乏力、高热、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,17
关节痛、呕吐、乏力、高热、皮肤发黄、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,17
呕吐、疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,18
呕吐、疲劳、焦虑、出汗、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,18
呕吐、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,18
呕吐、疲劳、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,18
呕吐、疲劳、焦虑、出汗、头痛、恶心、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,18
如果血糖水平过低，低血糖的体征和症状可能包括：脸色苍白颤抖出汗头痛饥饿或恶心心跳不规则或快速疲劳易怒或焦虑难以集中注意力头晕或头昏眼花嘴唇、舌头或脸颊刺痛或麻木随着低血糖的恶化，体征和症状可能包括：意识模糊、行为异常或两者兼而有之，如无法完成日常任务协调能力丧失说话含糊不清视力模糊或视野狭窄噩梦，如果睡着严重的低血糖可能导致：无反应（意识丧失）癫痫发作,18
呕吐、疲劳、焦虑、出汗、头痛、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,18
呕吐、疲劳、焦虑、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,18
呕吐、疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、口齿不清、易怒、心悸,18
疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,18
呕吐、脱水、腹泻,19
呕吐、眼窝凹陷、脱水、腹泻,19
呕吐、眼窝凹陷、脱水,19
眼睛凹陷，脱水，腹泻,19
呕吐、眼窝凹陷、腹泻,19
背痛、四肢无力、颈痛、头晕,20
背痛、四肢无力、颈痛、失去平衡,20
我的背部和颈部一直很疼。我也一直咳嗽得很厉害，感觉很虚弱。我一直头晕，站直也有困难。,20
我一直背痛，慢性咳嗽，四肢无力。我也一直感到迷失方向，脚无力，脖子疼。,20
背痛、颈痛、头晕、失去平衡,20
四肢无力，颈部疼痛，头晕，失去平衡,20
背痛、四肢无力、颈痛、头晕、失去平衡,20
我一直背痛，咳嗽，胳膊和腿无力。我的脖子疼，我一直感到头晕和失去平衡。,20
我肌肉无力，背痛。我一直感到头晕目眩，脖子疼。,20
我一直背痛、咳嗽和肌肉无力。我脖子酸痛，一直头晕目眩，站立不稳。,20
我一直咳痰，背疼。我也感到虚弱和迷失方向，脖子疼。,20
背痛，四肢无力，头晕，失去平衡,20
我一直背痛，干咳，胳膊和腿无力。我也一直感到头晕，站立不稳，脖子也疼。,20
我背痛得厉害，而且一直咳嗽得很厉害。我的胳膊和腿很虚弱，平衡也有困难。我的脖子也疼。,20
我一直背痛，干咳，胳膊和腿麻木。我的脖子也疼，我很难保持平衡，也很难不头晕。,20
我一直背痛，持续咳嗽，胳膊和腿麻木。我也很难保持平衡，并感到头晕。我的脖子也疼。,20
我背痛已经有一段时间了。最近越来越糟了。我也有一个不会消失的咳嗽。我一直感到胳膊和腿无力。我的脖子疼，我一直感到头晕和失去平衡。,20
我一直背痛，干咳，胳膊和腿僵硬。我也很难保持平衡，并感到头晕。我的脖子也疼。,20
我脖子一直疼，还觉得头昏眼花。我也很难站着不动。,20
我的脖子和背部一直很疼。我也一直在咳嗽，我觉得我的胳膊和腿很虚弱。我也一直头晕，我很难保持平衡。,20
我的背部和颈部一直很疼。我还咳嗽，产生痰，我感到虚弱和头晕。,20
我一直脖子疼，还感到头昏眼花，浑身发抖。我也有干咳，没有以前那么强壮了。,20
我一直感到颈部疼痛，头晕，脚不稳。,20
我的脖子和后背很疼。我也感到虚弱和头晕。我一直在咳粘液。,20
我一直背痛，咳嗽不停，胳膊和腿无力。我的脖子疼，我一直头晕，很难保持平衡。,20
我一直背痛、咳嗽和肌肉无力。我还有头晕平衡不平衡，脖子疼。,20
我背痛，呼吸困难，胳膊和腿无力。我也有眩晕和平衡问题，脖子疼。,20
我的背部、颈部和四肢一直很疼。我也一直在咳嗽，我感到头晕和失去平衡。,20
我有慢性咳嗽、背痛和四肢无力。我也有定向障碍和平衡感丧失，脖子疼。,20
我的脖子、胳膊和腿一直疼。我也很难保持平衡和不头晕。,20
我一直背痛，咳嗽不止，四肢无力。我也有平衡和头晕的顾虑，脖子疼。,20
我的脖子和背部一直很疼。我也感到头晕和虚弱。,20
我一直背痛，咳嗽，四肢无力。我的脖子酸痛，我一直头晕，很难保持平衡。,20
我一直背痛，咳嗽不止，四肢无力。我的脖子酸痛，我一直头晕目眩，失去平衡。,20
我的脖子和后背一直很疼，胳膊和腿都麻木了。我的平衡和眩晕也一直有问题。,20
我一直背痛，咳嗽，胳膊和腿麻木。我的脖子也疼，我一直感到头晕和失去平衡。,20
我一直背痛，干咳，胳膊和腿无力。我也有颈部疼痛，头晕，平衡困难。,20
我的脖子一直有问题。一直很疼，我很难保持平衡。我的胳膊和腿也一直麻木。,20
我一直背痛，而且一直辐射到我的胳膊和腿。我也很难保持平衡，并感到头晕。我的脖子也疼。,20
我一直感到颈部疼痛、平衡问题和头晕。,20
我一直感到颈部疼痛，四肢无力，并持续咳嗽。我也有平衡问题和头晕。,20
我一直背痛，持续咳嗽，四肢无力。我还有眩晕和失去平衡的问题，脖子疼。,20
我一直背痛，咳嗽不止，肌肉无力。我也有头晕和平衡问题，我的脖子疼。,20
我一直咳嗽，背痛，胳膊和腿无力。我也一直脖子疼，头晕。,20
我的脖子一直有很多问题。一直很疼，我一直有眩晕和失去平衡的问题。我还持续咳嗽，四肢无力，背痛严重。,20
我一直背痛、咳嗽和肌肉无力。我的脖子疼，我一直头晕，平衡有困难。,20
我的脖子和背部一直很疼。我还干咳，感到虚弱和头晕。,20
我一直背痛、慢性咳嗽和肌肉无力。我也头晕失去平衡，脖子疼。,20
我一直周期性地咳嗽，背痛，四肢无力。我一直感到颈部疼痛以及头晕和不稳定的感觉。,20
大多数人没有症状。当症状出现时，通常包括颈部疼痛和僵硬。有时，颈椎病会导致脊柱（椎骨）内的椎管变窄。椎管是椎骨内的空间，脊髓和神经根通过它到达身体的其他部分。如果脊髓或神经根受到挤压，你可能会经历：手臂、手、腿或脚刺痛、麻木和无力，缺乏协调性和行走困难，膀胱或肠道失控,20
我一直感到颈部疼痛、眩晕和不稳定。我也一直有慢性咳嗽和四肢无力。,20
皮疹，脓疱，黑头粉刺,21
皮疹，脓疱，黑头,21
脓满粉刺，黑头粉刺,21
皮疹，黑头粉刺，皱纹,21
皮疹、脓疱、皮疙瘩,21
囊肿性痤疮打开弹出对话框关闭囊肿性痤疮囊肿性痤疮囊肿性痤疮是痤疮的最严重形式，当油脂和死皮细胞在毛囊深处堆积时就会发生。由此导致的皮肤破裂可能会形成疖子样炎症。囊性痤疮打开弹出对话框囊性痤疮打开弹出对话框打开弹出对话框关闭囊性痤疮囊性痤疮囊性痤疮是痤疮的最严重形式，当油脂和死皮细胞在毛囊深处堆积时就会发生。由此导致的皮肤破裂可能会形成疖子样炎症。闭合性囊性痤疮囊性痤疮囊性痤疮是痤疮的最严重形式，当油脂和死皮细胞在毛囊深处堆积时就会发生。由此导致的皮肤破裂可能会形成疖子样炎症。闭合性囊性痤疮囊性痤疮囊性痤疮是痤疮的最严重形式，当油脂和死皮细胞在毛囊深处堆积时就会发生。由此导致的皮肤破裂可能会形成疖子样炎症。闭合闭合闭合囊性痤疮囊性痤疮囊性痤疮是痤疮的最严重形式，当油脂和死皮细胞在毛囊深处堆积时就会发生。由此导致的皮肤破裂可能会形成疖子样炎症。囊肿性痤疮囊肿性痤疮是痤疮的最严重形式，当油脂和死皮细胞在毛囊深处堆积时就会发生。由此导致的皮肤破裂可能会形成疖子样炎症。囊肿性痤疮是痤疮的最严重形式，当油脂和死皮细胞在毛囊深处堆积时就会发生。由此导致的皮肤破裂可能会形成疖子样炎症。痤疮的症状根据病情的严重程度而有所不同：白头（闭合的堵塞毛孔）黑头（开放的堵塞毛孔）小的红色、柔软的肿块（丘疹）丘疹（脓疱），即顶端有脓液的丘疹皮下大的、坚实的、疼痛的肿块（结节）皮下疼痛的、充满脓液的肿块（囊性病变）痤疮通常出现在面部、前额、胸部、上背部和肩部。,21
疲劳、情绪波动、体重减轻、坐立不安、出汗、心率加快、过度饥饿、肌肉无力、易怒、月经异常,22
疲劳、情绪波动、体重减轻、坐立不安、出汗、腹泻、心率加快、肌肉无力、易怒、月经异常,22
疲劳、情绪波动、体重减轻、出汗、腹泻、心率加快、过度饥饿、肌肉无力、易怒、月经异常,22
疲劳、情绪波动、体重减轻、坐立不安、出汗、腹泻、心率加快、过度饥饿、肌肉无力、易怒、月经异常,22
疲劳、体重减轻、坐立不安、出汗、腹泻、心率加快、过度饥饿、肌肉无力、易怒、月经异常,22
疲劳、情绪波动、坐立不安、出汗、腹泻、心率加快、过度饥饿、肌肉无力、易怒、月经异常,22
疲劳、情绪波动、体重减轻、坐立不安、腹泻、心率加快、过度饥饿、肌肉无力、易怒、月经异常,22
情绪波动、体重减轻、坐立不安、出汗、腹泻、心率加快、过度饥饿、肌肉无力、易怒、月经异常,22
甲状腺机能亢进有时看起来像其他健康问题。这使得诊断变得很困难。它会导致许多症状，包括：不尝试就减肥。心跳加速，一种叫做心动过速的情况。心律不齐，也叫心律不齐。心脏的剧烈跳动，有时称为心悸。饥饿加剧。紧张、焦虑、易怒。震颤，通常是手和手指的轻微颤抖。流汗。月经周期的变化。对热的敏感度增加。排便方式的改变，尤其是排便更加频繁。甲状腺肿大，有时称为甲状腺肿，可能表现为颈部底部肿胀。疲劳。肌肉无力。睡眠问题。温暖湿润的皮肤。皮肤变薄。纤细脆弱的头发。老年人更有可能出现难以察觉的症状。这些症状可能包括心律不齐、体重减轻、抑郁以及在日常活动中感到虚弱或疲劳。,22
疲劳、情绪波动、体重减轻、坐立不安、出汗、腹泻、过度饥饿、肌肉无力、易怒、月经异常,22
皮疹、高烧、水疱、鼻周红肿、黄痂、软泥,23
皮疹、高烧、水疱、黄痂、软泥,23
高烧、水泡、鼻周红肿、黄痂、软泥,23
皮疹、高烧、水泡、鼻周红肿,23
我脸上有皮疹，又红又痒又痛。也是水泡。我也经历了类似流感的症状，如发烧和身体疼痛。,23
我鼻子周围有皮疹，而且正在扩散到身体的其他部位。我每天晚上也发高烧。,23
我脸上有疮。它们又红又硬。它们大多在我的鼻子和嘴唇周围。他们是痛苦的，有黄色或铁锈色的液体出来。,23
我脸上有皮疹，而且越来越严重。它是红色的，发炎的，有水泡，正在流清脓。真的很痛苦。,23
我一直感觉很累，还发烧了。我脸上长了疹子，很痒。因为皮疹我睡不着。,23
皮疹、水泡、鼻周红肿、黄痂、软泥,23
我发烧，头痛，手臂和脸上有皮疹。我真的很担心。我鼻子附近也有红疮。,23
我在发烧，脸上、脖子上和胳膊上都有皮疹。皮疹又痛又红。我担心我的健康。,23
我的脸和鼻子上有皮疹。我不知道那是什么。我脸颊上的疮很大，摸起来很疼。我也有烧灼感和皮肤发红的感觉。,23
我鼻子上有皮疹，又红又痒。感觉像是在燃烧。我想可能是感染。,23
我发烧了，感觉很虚弱。我脸上有疮，又痒又不舒服。溃疡有时会渗出黄色液体。,23
我脸上有皮疹，很痛，还发炎。溃疡正在渗出清澈的液体，而且一天比一天严重。,23
我发烧了，鼻子也疼。我的鼻子上有红色的疮，很痛，有黄色的东西从里面出来。,23
我发烧了，脸上起了疹子。皮疹又红又痛，还渗出黄色液体。,23
我鼻子周围有红肿的皮疹。皮疹导致我的皮肤变得干燥和剥落，并且有黄色的液体从溃疡中流出。,23
我的脸和脖子上有皮疹。它又红又起泡。我很担心。,23
