,text,label
3299,瘙痒、皮疹、疲劳、嗜睡、高烧、头痛、食欲不振、轻度发热、淋巴结肿大、不适、全身红斑,193.0
3300,睾丸肿块打开弹出对话框关闭睾丸肿块睾丸肿块睾丸或腹股沟区域的疼痛、肿胀或肿块可能是睾丸癌或其他需要治疗的疾病的迹象或症状。睾丸肿块打开弹出对话框睾丸肿块打开弹出对话框打开弹出对话框关闭睾丸肿块睾丸肿块睾丸或腹股沟区域的疼痛、肿胀或肿块可能是睾丸癌或其他需要治疗的医疗状况的迹象或症状。闭合性睾丸肿块睾丸肿块睾丸或腹股沟区域的疼痛、肿胀或肿块可能是睾丸癌或其他需要治疗的疾病的迹象或症状。闭合性睾丸肿块睾丸肿块睾丸或腹股沟区域的疼痛、肿胀或肿块可能是睾丸癌或其他需要治疗的疾病的迹象或症状。闭合闭合闭合睾丸肿块睾丸肿块睾丸或腹股沟区域的疼痛、肿胀或肿块可能是睾丸癌或其他需要治疗的疾病的迹象或症状。睾丸肿块睾丸或腹股沟区域的疼痛、肿胀或肿块可能是睾丸癌或其他需要治疗的疾病的迹象或症状。睾丸或腹股沟区域的疼痛、肿胀或肿块可能是睾丸癌或其他需要治疗的疾病的迹象或症状。睾丸癌的体征和症状包括：任一睾丸有肿块或肿胀阴囊有沉重感下腹部或腹股沟隐隐作痛阴囊突然肿胀睾丸或阴囊疼痛或不适乳房组织增大或触痛背痛通常睾丸癌只发生在一个睾丸。,975.0
3301,我鼻子上有皮疹，又红又痒。感觉像是在燃烧。我想可能是感染。,515.0
3302,胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，抑郁，易怒，视力障碍,630.0
3303,瘙痒、呕吐、皮肤发黄、恶心、食欲不振、腹痛、眼睛发黄,207.0
3304,我脸上有皮疹，很痛，还发炎。溃疡正在渗出清澈的液体，而且一天比一天严重。,515.0
3305,瘙痒、呕吐、皮肤发黄、恶心、腹痛、眼睛发黄,207.0
3306,我一直在减肥，似乎再也反弹不回来了。我用抗酸剂来缓解疼痛和不适。我的嘴好难受。,736.0
3307,呕吐、疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,504.0
3308,我一直感觉很累很虚弱，而且我似乎睡眠不足。我脖子上也有皮疹，痒得很厉害。,275.0
3309,寒战、呕吐、乏力、体重减轻、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,1019.0
3310,眼睛凹陷，脱水，腹泻,402.0
3311,我经常觉得需要小便，并有强烈的冲动。我也感到头晕目眩，失明了。,284.0
3312,我一直感到头昏眼花，我也注意到我越来越频繁地头痛。,500.0
3313,持续打喷嚏、颤抖、发冷、流泪,35.0
3314,呕吐、消化不良、食欲不振、腹痛、气体排出、内痒,735.0
3315,髌股疼痛综合征通常会导致膝盖前部隐隐作痛。以下情况会增加疼痛：上下楼梯。跪着或蹲着。长时间弯曲膝盖坐着。何时去看医生如果膝盖疼痛在几天内没有改善，或者膝盖活动变得更加困难，请致电您的医疗保健提供者。,723.0
3316,皮疹、寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
3317,寒战、乏力、咳嗽、高烧、呼吸困难、出汗、不适、痰、胸痛、心率加快、痰锈,766.0
3318,呕吐、疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,504.0
3319,瘙痒、胃痛、烧灼感、排尿点状,308.0
3320,瘙痒、乏力、皮肤发黄、尿黑、食欲不振、腹痛、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,465.0
3321,瘙痒、呕吐、皮肤发黄、恶心、腹痛、眼睛发黄,207.0
3322,我一直咳嗽得很厉害，而且冻僵了。我的鼻子被塞住了，脸也疼。我也一直在咳嗽一些讨厌的东西，我的胸部疼，我的肌肉疼。我什么都闻不到。,234.0
3323,胃酸过多、消化不良、头痛、视力模糊和扭曲、过度饥饿、抑郁、易怒、视力障碍,630.0
3324,四肢无力，颈部疼痛，头晕，失去平衡,186.0
3325,皮疹、脓疱、皮疙瘩,7.0
3326,肛瘘的症状可包括：肛门周围皮肤上的开口隧道开口周围的红色发炎区域从隧道开口渗出脓、血或粪便直肠和肛门疼痛，尤其是坐着或排便时发烧,47.0
3327,瘙痒、乏力、嗜睡、皮肤发黄、尿黑、食欲不振、腹痛、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,465.0
3328,关节痛、呕吐、乏力、高烧、尿黑、恶心、食欲不振、腹痛、眼睛发黄、急性肝功能衰竭、昏迷、胃出血,468.0
3329,疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,511.0
3330,持续打喷嚏、寒战、乏力、咳嗽、高烧、头痛、淋巴结肿大、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,234.0
3331,这些是神经节囊肿的共同特征：位置。神经节囊肿最常见于手腕或手的肌腱或关节。下一个最常见的位置是脚踝和脚。这些囊肿也生长在其他关节附近。形状和大小。神经节囊肿呈圆形或椭圆形。有些太小了，感觉不到。囊肿的大小可以改变，通常随着时间的推移随着关节的运动而变大。痛苦。神经节囊肿通常是无痛的。但如果囊肿压迫神经或其他结构，它会导致疼痛、刺痛、麻木或肌肉无力。,398.0
3332,寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
3333,疲劳、皮肤发黄、恶心、食欲不振、眼睛发黄、家族史,466.0
3334,葡萄球菌感染打开弹出对话框关闭葡萄球菌感染葡萄球菌感染MRSA感染开始时是红色的小肿块，可以很快变成深而痛的脓肿。葡萄球菌感染打开弹出对话框葡萄球菌感染打开弹出对话框打开弹出对话框关闭葡萄球菌感染葡萄球菌感染MRSA感染开始时是红色的小肿块，可以很快变成深而疼痛的脓肿。闭合性葡萄球菌感染葡萄球菌感染耐甲氧西林金黄色葡萄球菌感染开始时是红色的小肿块，可以很快变成深而痛的脓肿。闭合性葡萄球菌感染葡萄球菌感染耐甲氧西林金黄色葡萄球菌感染开始时是红色的小肿块，可以很快变成深而痛的脓肿。紧密紧密紧密葡萄球菌感染葡萄球菌感染耐甲氧西林金黄色葡萄球菌感染开始时是红色的小肿块，可以很快变成深而痛的脓肿。葡萄球菌感染MRSA感染开始时是红色的小肿块，可以很快变成深而痛的脓肿。耐甲氧西林金黄色葡萄球菌感染开始时是红色的小肿块，可以很快变成深而痛的脓肿。耐甲氧西林金黄色葡萄球菌感染可以从轻微的皮肤问题到危及生命的疾病。例如，心内膜炎，一种心脏内层（心内膜）的严重感染，可能由葡萄球菌引起。葡萄球菌感染的体征和症状差异很大，取决于感染的位置和严重程度。皮肤感染葡萄球菌引起的皮肤感染包括：疖子。最常见的葡萄球菌感染类型是疖子。这是一个在毛囊或油腺中形成的脓袋。感染部位的皮肤通常会红肿。如果疖子裂开了，可能会流脓。疖子最常发生在手臂下或腹股沟或臀部周围。脓疱病。这种传染性的，经常疼痛的皮疹可能是由葡萄球菌引起的。脓疱病通常有大水泡，可能会渗出液体，并形成蜂蜜色的外壳。蜂窝组织炎。蜂窝组织炎是皮肤深层的感染。它会导致皮肤表面红肿。溃疡或渗出分泌物的区域也可能出现。葡萄球菌烫伤皮肤综合征。葡萄球菌产生的毒素可能会导致葡萄球菌烫伤皮肤综合征。这种情况主要影响婴儿和儿童，包括发烧、皮疹，有时还会出现水泡。当水泡破裂时，表层皮肤就会脱落。这留下了一个红色的，粗糙的表面，看起来像烧伤。食物中毒葡萄球菌是食物中毒最常见的原因之一。细菌在食物中繁殖，产生毒素，使你生病。症状出现得很快，通常在吃了被污染的食物后几个小时内。症状通常也会很快消失，通常只持续半天。食物中的葡萄球菌感染通常不会引起发烧。这种类型的葡萄球菌感染的体征和症状包括：恶心和呕吐腹泻脱水低血压菌血症也称为血流感染，当葡萄球菌进入血液时就会发生菌血症。发烧和低血压是菌血症的迹象。这种细菌可以传播到身体深处，导致感染，影响：内脏器官，如大脑（脑膜炎）、心脏（心内膜炎）或肺（肺炎）骨骼和肌肉手术植入的设备，如人工关节或心脏起搏器中毒性休克综合征这种威胁生命的疾病是由一些葡萄球菌菌株产生的毒素引起的。这种情况与某些类型的卫生棉条、皮肤伤口和手术有关。它通常突然出现：高烧恶心呕吐手掌和脚底出现皮疹，看起来像晒伤意识模糊肌肉疼痛腹泻胃痛脓毒性关节炎脓毒性关节炎通常由葡萄球菌感染引起。这种细菌通常以膝盖、肩膀、臀部和手指或脚趾为目标。人工关节也可能有感染的风险。体征和症状可能包括：关节肿胀，关节剧烈疼痛，发热,939.0
3335,我一直头痛、胸痛、头晕，注意力难以集中。我也感觉失去了平衡。,500.0
3336,呕吐、疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,504.0
3337,胃酸过多，消化不良，视力模糊和扭曲，过度饥饿，脖子僵硬，抑郁，易怒，视力障碍,630.0
3338,持续打喷嚏、寒战、乏力、咳嗽、高烧、头痛、淋巴结肿大、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,234.0
3339,寒战、呕吐、乏力、高烧、头痛、恶心、便秘、腹痛、腹泻、伤寒、腹痛,1026.0
3340,背痛、四肢无力、颈痛、头晕、失去平衡,186.0
3341,呕吐、消化不良、食欲不振、腹痛、气体排出,735.0
3342,我一直吞咽困难，喉咙痛。我一直在流鼻涕，还经常打喷嚏。,35.0
3343,便秘、排便时疼痛、肛门疼痛、便血、肛门刺激,297.0
3344,典型的广场恐惧症症状包括害怕：独自离开家。人群或排队等候。封闭空间，如电影院、电梯或小商店。开放空间，如停车场、桥梁或商场。使用公共交通工具，如公共汽车、飞机或火车。这些情况会引起焦虑，因为你害怕如果你开始感到恐慌，你将无法逃脱或寻求帮助。或者你可能害怕出现其他致残或尴尬的症状，如头晕、昏厥、跌倒或腹泻。此外：你的恐惧或焦虑与实际情况的危险不成比例。你回避这种情况，你需要一个同伴陪你去，或者你忍受这种情况但极度不安。由于恐惧、焦虑或回避，你在社交场合、工作或生活中的其他方面有很大的苦恼或问题。你的恐惧和回避通常会持续六个月或更长时间。恐慌症和广场恐惧症有些人除了广场恐惧症还有恐慌症。惊恐障碍是一种焦虑症，包括惊恐发作。惊恐发作是一种突然的极度恐惧的感觉，在几分钟内达到顶峰，并引发各种强烈的身体症状。你可能会认为你完全失去了控制，心脏病发作，甚至死亡。对另一次惊恐发作的恐惧会导致避免类似的情况或发生的地方，以试图防止未来的惊恐发作。惊恐发作的症状包括：心率加快。呼吸困难或窒息的感觉。胸痛或胸闷。头昏眼花或头晕。感觉颤抖、麻木或刺痛。出汗太多。突然脸红或发冷。胃部不适或腹泻。感觉失去了控制。害怕死亡。,26.0
3345,疲劳、皮肤发黄、恶心、食欲不振、眼睛发黄、家族史,466.0
3346,寒战、呕吐、乏力、体重减轻、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,1019.0
3347,排尿灼热、膀胱不适、尿臭、尿感持续,1035.0
3348,疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,511.0
3349,关节痛、呕吐、乏力、皮肤发黄、尿黑、恶心、食欲不振、腹痛,467.0
3350,我一直头疼胸痛，还晕倒过几次。我也注意到我很难集中注意力。,500.0
3351,呕吐、头痛、身体一侧无力、感觉器官改变,718.0
3352,瘙痒、乏力、嗜睡、高烧、头痛、食欲不振、轻度发热、淋巴结肿大、不适、全身红斑,193.0
3353,膨出的囟门打开弹出对话框关闭膨出的囟门膨出的囟门婴儿脑炎的主要迹象之一是婴儿颅骨的软点（囟门）膨出。图为前囟门。其他囟门位于婴儿头部的两侧和后部。膨出囟门打开弹出对话框膨出囟门打开弹出对话框打开弹出对话框关闭膨出囟门膨出囟门婴儿脑炎的主要迹象之一是婴儿颅骨的软点（囟门）膨出。图为前囟门。其他囟门位于婴儿头部的两侧和后部。婴儿脑炎的主要症状之一是婴儿颅骨的软点（囟门）隆起。图为前囟门。其他囟门位于婴儿头部的两侧和后部。婴儿脑炎的主要症状之一是婴儿颅骨的软点（囟门）隆起。图为前囟门。其他囟门位于婴儿头部的两侧和后部。婴儿脑炎的主要症状之一是婴儿颅骨的软点（囟门）隆起。图为前囟门。其他囟门位于婴儿头部的两侧和后部。囟门膨出婴儿脑炎的主要症状之一是婴儿颅骨的软点（囟门）膨出。图为前囟门。其他囟门位于婴儿头部的两侧和后部。婴儿脑炎的主要迹象之一是婴儿颅骨的软点（囟门）隆起。图为前囟门。其他囟门位于婴儿头部的两侧和后部。脑炎可能会导致许多不同的症状，包括意识模糊、性格改变、癫痫发作或运动问题。脑炎也可能导致视力或听力的变化。大多数传染性脑炎患者都有流感样症状，如：头痛。发烧。肌肉或关节疼痛。疲劳或虚弱。通常，这些症状会在几小时到几天内出现更严重的症状，例如：颈部僵硬。混乱、激动或幻觉。癫痫发作。失去知觉或不能移动面部或身体的某些部位。动作不规则。肌肉无力。言语或听力问题。失去知觉，包括昏迷。在婴儿和幼儿中，体征和症状还可能包括：婴儿颅骨软点（称为囟门）隆起。恶心和呕吐。影响全身的僵硬。喂养不良或没有醒来进食。易怒。在自身免疫性脑炎的情况下，症状可能会在几周内发展得更慢。类似流感的症状不太常见，但有时会在更严重的症状开始前几周发生。每个人的症状都不一样，但人们通常会出现多种症状，包括：性格变化。失忆。理解什么是真实的，什么不是真实的问题，被称为精神病。看到或听到不存在的东西。这些叫做幻觉。癫痫发作。视力的变化。睡眠问题。肌肉无力。失去知觉。走路有问题。异常动作。膀胱和肠道问题。,337.0
3354,呕吐、疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,504.0
3355,带葡萄膜的眼睛打开弹出对话框带葡萄膜的眼睛关闭带葡萄膜的眼睛葡萄膜由眼白（巩膜）下的眼睛结构组成。它有三个部分：（1）虹膜，是眼睛的有色部分；（2）睫状体，它是眼睛中在眼睛前部分泌透明液体的结构；和（3）脉络膜，它是巩膜和视网膜之间的血管层。带葡萄膜的眼睛打开弹出对话框带葡萄膜的眼睛打开弹出对话框打开弹出对话框带葡萄膜的眼睛关闭带葡萄膜的眼睛葡萄膜由眼白（巩膜）下方的眼睛结构组成。它有三个部分：（1）虹膜，是眼睛的有色部分；（2）睫状体，它是眼睛中在眼睛前部分泌透明液体的结构；和（3）脉络膜，它是巩膜和视网膜之间的血管层。用葡萄膜闭上眼睛用葡萄膜闭上眼睛葡萄膜由眼白（巩膜）下面的眼睛结构组成。它有三个部分：（1）虹膜，是眼睛的有色部分；（2）睫状体，它是眼睛中在眼睛前部分泌透明液体的结构；和（3）脉络膜，它是巩膜和视网膜之间的血管层。用葡萄膜闭上眼睛用葡萄膜闭上眼睛葡萄膜由眼白（巩膜）下面的眼睛结构组成。它有三个部分：（1）虹膜，是眼睛的有色部分；（2）睫状体，它是眼睛中在眼睛前部分泌透明液体的结构；和（3）脉络膜，它是巩膜和视网膜之间的血管层。闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭上闭它有三个部分：（1）虹膜，是眼睛的有色部分；（2）睫状体，它是眼睛中在眼睛前部分泌透明液体的结构；和（3）脉络膜，它是巩膜和视网膜之间的血管层。有葡萄膜的眼睛葡萄膜由眼白（巩膜）下面的眼睛结构组成。它有三个部分：（1）虹膜，是眼睛的有色部分；（2）睫状体，它是眼睛中在眼睛前部分泌透明液体的结构；和（3）脉络膜，它是巩膜和视网膜之间的血管层。葡萄膜由眼白（巩膜）下的眼睛结构组成。它有三个部分：（1）虹膜，是眼睛的有色部分；（2）睫状体，它是眼睛中在眼睛前部分泌透明液体的结构；和（3）脉络膜，它是巩膜和视网膜之间的血管层。葡萄膜炎的体征、症状和特征可能包括：眼睛发红。眼睛疼。光敏感度。视力模糊。你视野中的黑暗、漂浮的斑点（飞蚊症）。视力下降。症状可能会突然出现并迅速恶化，尽管在某些情况下，它们是逐渐发展的。它们可能会影响一只或两只眼睛。偶尔，没有症状，在常规眼科检查中观察到葡萄膜炎的迹象。葡萄膜是眼睛壁上的中间层组织。它由虹膜、睫状体和脉络膜组成。当你在镜子里看你的眼睛时，你会看到眼睛的白色部分（巩膜）和彩色部分（虹膜）。虹膜位于眼睛的前部。睫状体是虹膜后面的结构。脉络膜是视网膜和巩膜之间的一层血管。视网膜排列在眼睛后部的内侧，就像墙纸一样。眼睛后部的内部充满了一种叫做玻璃体的凝胶状液体。葡萄膜炎的类型取决于眼睛的哪个或哪些部位发炎：前葡萄膜炎影响眼睛前部的内侧（角膜和虹膜之间）和睫状体。它也被称为虹膜炎，是最常见的葡萄膜炎。中间葡萄膜炎影响晶状体后面的视网膜和血管（平坦部）以及眼睛中心的凝胶（玻璃体）。后葡萄膜炎影响眼睛后部内侧的一层，即视网膜或脉络膜。全葡萄膜炎发生在葡萄膜的所有层发炎时，从眼睛的前面到后面。何时寻求医疗建议如果你认为你有葡萄膜炎的警告信号，请联系你的医生。他或她可能会把你介绍给眼科专家（眼科医生）。如果你有明显的眼睛疼痛和意想不到的视力问题，立即就医。,1040.0
3356,呕吐、疲劳、焦虑、出汗、头痛、恶心、视力模糊和扭曲、过度饥饿、嘴唇干燥和刺痛、口齿不清、易怒、心悸,504.0
3357,我发烧、发冷和严重瘙痒。我也头疼，出了很多汗。我感觉很糟糕，恶心，肌肉疼痛。,596.0
3358,口腔癌的症状和体征可能包括：无法治愈的唇部或口腔溃疡口腔内侧有白色或红色斑块牙齿松动口腔内有生长物或肿块口腔疼痛耳朵疼痛吞咽困难或疼痛,650.0
3359,疲劳，高热，呼吸困难，家族史，粘液痰,149.0
3360,寒战、乏力、咳嗽、高烧、呼吸困难、出汗、不适、痰、胸痛、心率加快、痰锈,766.0
3361,疲劳、体重减轻、坐立不安、嗜睡、血糖水平不规则、视力模糊和扭曲、肥胖、过度饥饿、食欲增加、多尿,285.0
3362,早期沙眼衣原体感染通常很少或没有症状和体征。即使出现了迹象和症状，它们通常也很轻微，很容易被忽视。沙眼衣原体感染的体征和症状可包括：排尿疼痛女性阴道分泌物男性阴茎分泌物女性性交疼痛女性月经期间和性交后出血男性睾丸疼痛沙眼衣原体也可感染直肠，无体征或症状或伴有直肠疼痛、分泌物或出血。你也可以通过接触受感染的体液获得衣原体眼部感染（结膜炎）。,201.0
3363,我一直情绪波动，我的月经周期也变了。我也有一些意想不到的阴道分泌物。,308.0
3364,呕吐、皮肤发黄、腹痛、胃胀、腹胀、饮酒史、液体超载,33.0
3365,呕吐、眼窝凹陷、脱水、腹泻,402.0
3366,瘙痒、皮疹、疲劳、嗜睡、高烧、头痛、食欲不振、轻度发热、淋巴结肿大、不适、全身红斑,193.0
3367,皮疹、寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
3368,过敏反应（接触性皮炎）通常在接触镍后几小时至几天内开始。反应可能持续长达2至4周。这种反应往往只发生在你的皮肤接触镍的地方，但有时也可能出现在你身体的其他地方。镍过敏的体征和症状包括：皮肤上出现皮疹或肿块瘙痒，可能是严重发红或皮肤颜色改变皮肤干燥斑块，可能类似烧伤，严重时出现水泡和引流液体,680.0
3369,疥疮的症状包括：瘙痒，通常很严重，通常在夜间更严重。皮肤上由微小的水泡或肿块组成的薄而波状的隧道。疥疮通常出现在皮肤褶皱中。但是疥疮可以出现在身体的许多部位。在成人和较大的儿童中，疥疮是最常见的：手指和脚趾之间在腋窝周围在腰部周围沿着手腕内侧在肘部内侧在脚底在胸部周围在乳头周围在肚脐周围在生殖器周围在臀部的腹股沟区域在婴幼儿中，疥疮的常见部位通常包括：手指面部，头皮和颈部手掌脚底如果你以前有过疥疮，症状可能会在接触后几天内开始。如果你从未患过疥疮，症状可能需要长达六周的时间才会出现。即使你还没有任何症状，你仍然可以传播疥疮。,878.0
3370,寒战、呕吐、高烧、出汗、头痛、恶心、腹泻、肌肉疼痛,596.0
3371,通常，腹腔动脉的压迫不会引起任何症状。然而，那些患有正中弓状韧带综合征（MALS）的人可能会有长期（慢性）胃痛。这些症状可能是由于缺乏通过腹腔动脉的血流或压迫该区域的神经。MALS的症状包括：胃中上部疼痛，前倾时可能会消失进食、运动或改变体位后胃痛腹胀腹泻因疼痛而害怕进食，导致体重明显减轻——通常大于20磅（9.1公斤）恶心和呕吐,607.0
3372,蜜蜂叮咬会产生不同的反应，从暂时的疼痛和不适到严重的过敏反应。有一种反应并不意味着你每次被蛰都会有相同的反应，也不意味着下一次反应一定会更严重。轻微反应大多数时候，蜜蜂叮咬的症状是轻微的，包括：叮咬部位的即时、剧烈灼痛叮咬部位的红色伤痕叮咬部位周围的轻微肿胀对大多数人来说，肿胀和疼痛会在几个小时内消失。中度反应一些被蜜蜂或其他昆虫蛰伤的人反应稍强，其体征和症状如下：被蛰部位极度红肿，并在第二天逐渐扩大，两次中度反应往往会在5至10天内消退。有中度反应并不意味着下次被蛰时会有严重的过敏反应。但是有些人每次被蛰时都会产生类似的中度反应。如果这种情况发生在你身上，和你的医生谈谈治疗和预防，特别是如果反应每次都变得更严重。严重过敏反应对蜜蜂叮咬的严重过敏反应（过敏反应）可能危及生命，需要紧急治疗。一小部分被蜜蜂或其他昆虫蛰过的人会很快出现过敏反应。过敏反应的体征和症状包括：皮肤反应，包括荨麻疹、瘙痒、皮肤发红或苍白、呼吸困难、喉咙和舌头肿胀、脉搏微弱、快速、恶心、呕吐或腹泻、头晕或昏厥、失去知觉对蜜蜂叮咬有严重过敏反应的人下次被叮咬时有25%至65%的机会出现过敏反应。向你的医生或过敏专家咨询预防措施，如免疫疗法（“过敏注射”），以避免在你再次被蛰时出现类似的反应。多次被蜜蜂蜇伤一般来说，蜜蜂和黄蜂等昆虫没有攻击性，只是为了自卫才蜇伤。在大多数情况下，这会导致一次或几次刺痛。在某些情况下，一个人会扰乱一个蜂巢或一群蜜蜂，并被多次蛰伤。某些种类的蜜蜂——如非洲蜜蜂——比其他蜜蜂更有可能成群结队，成群结队地蛰人。如果你被蛰了十几次以上，毒液的积累可能会引起毒性反应，让你感到非常恶心。体征和症状包括：恶心、呕吐或腹泻头痛旋转感（眩晕）抽搐发烧头晕或昏厥多处刺痛可能是儿童、老年人以及有心脏或呼吸问题的人的医疗紧急情况。,105.0
3373,呕吐、眼窝凹陷、脱水、腹泻,402.0
3374,便秘、排便时疼痛、肛门疼痛、便血、肛门刺激,297.0
3375,疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,511.0
3376,眼睛凹陷，脱水，腹泻,402.0
3377,疲劳、体重减轻、坐立不安、嗜睡、血糖水平不规则、视力模糊和扭曲、肥胖、过度饥饿、食欲增加、多尿,285.0
3378,睑缘炎的体征和症状通常在早上更严重。它们包括：水汪汪的眼睛红眼睛有砂砾、灼热或刺痛的感觉眼睛出现油腻发痒的眼睑红肿的眼睑眼睛周围的皮肤剥落结痂的睫毛眼睑粘连更频繁的眨眼对光敏感视力模糊通常会随着眨眼而改善,117.0
3379,皮疹、乏力、嗜睡、高烧、头痛、食欲不振、轻度发热、淋巴结肿大、不适、全身红斑,193.0
3380,皮疹、寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
3381,胆结石可能不会引起任何迹象或症状。如果胆结石卡在管道中并导致堵塞，由此产生的体征和症状可能包括：腹部右上部突然并迅速加剧的疼痛腹部中心、胸骨正下方突然并迅速加剧的疼痛肩胛骨之间的背痛右肩疼痛恶心或呕吐胆结石疼痛可能持续几分钟至几小时。,397.0
3382,皮疹、脓疱、皮疙瘩,7.0
3383,坏疽性脓皮病通常始于皮肤上的红色小肿块，可能类似于蜘蛛咬伤。几天之内，这个肿块会发展成一个大的，疼痛的开放性溃疡。溃疡通常出现在你的腿上，但也可能出现在你身体的任何部位。有时它出现在手术部位周围。如果你有几个溃疡，它们可能会生长并合并成一个更大的溃疡。,832.0
3384,持续打喷嚏、颤抖、发冷、流泪,35.0
3385,我一直有视力问题，食欲增加，脖子酸痛，忧郁，易怒，经常头痛，以及胃酸倒流，消化不良和经常头晕。这些症状使我的日常活动更加困难，并给我带来了巨大的痛苦。,630.0
3386,胃痛、胃酸过多、舌溃疡、呕吐、咳嗽,412.0
3387,头痛，胸痛，失去平衡，注意力不集中,501.0
3388,我一直感觉很不舒服。我的身体很疼，没有胃口。我的手臂和脸上也出现了皮疹。我的眼睛后面很疼。,275.0
3389,寒战、呕吐、乏力、体重减轻、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,1019.0
3390,呕吐、头痛、感觉器官改变,718.0
3391,咳嗽，高烧，呼吸困难，家族史，粘液痰,149.0
3392,头痛、胸痛、头晕、注意力不集中,501.0
3393,呕吐、头痛、恶心、失去平衡、站立不稳,0.0
3394,外阴打开弹出对话框关闭外阴是女性生殖器的外部，包括大阴唇、小阴唇和阴蒂。外阴打开弹出对话框外阴打开弹出对话框打开弹出对话框关闭外阴外阴外阴是女性生殖器的外部，包括大阴唇、小阴唇和阴蒂。闭合外阴外阴外阴是女性生殖器的外部，包括大阴唇、小阴唇和阴蒂。闭合外阴外阴外阴是女性生殖器的外部，包括大阴唇、小阴唇和阴蒂。闭合闭合闭合外阴外阴外阴是女性生殖器的外部，包括大阴唇、小阴唇和阴蒂。外阴外阴是女性生殖器的外部，包括大阴唇、小阴唇和阴蒂。外阴是女性生殖器的外部，包括大阴唇、小阴唇和阴蒂。外阴疼痛的主要症状是生殖器部位疼痛，其特征为：灼痛、刺痛、生痛、性交疼痛（性交困难）、悸动、瘙痒。疼痛可能是持续的，也可能是偶尔的。只有当敏感区域被触摸（激怒）时，才可能发生这种情况。你可能会感觉到整个外阴区域的疼痛（全身性），或者疼痛可能局限于某个区域，如阴道开口（前庭）。外阴组织可能看起来轻微发炎或肿胀。更多时候，你的外阴看起来正常。一种类似的情况，前庭痛，只有当压力施加到阴道入口周围的区域时才会引起疼痛。,1064.0
3395,关节痛，颈痛，膝痛，髋关节痛，关节肿胀，行走疼痛,700.0
3396,瘙痒、皮疹、结疹、变色斑片,394.0
3397,皮疹、水泡、鼻周红肿、黄痂、软泥,515.0
3398,瘙痒、皮疹、胃痛、小便点状,308.0
3399,关节痛，颈痛，膝痛，髋关节痛，关节肿胀，行走疼痛,700.0
3400,我吞咽困难，即使吃了一小顿饭也有饱腹感。我经常胃灼热、恶心和喉咙刺痛。,403.0
3401,呕吐、皮肤发黄、腹痛、胃胀、腹胀、饮酒史、液体超载,33.0
3402,疲劳、痉挛、瘀伤、肥胖、腿肿、血管肿、小腿静脉突出,1047.0
